id,album_id,amount,date,vendor_id
1626,4,12.76,2019-08-27,1
1627,4,11.99,2014-07-03,2
1628,4,10.0,2014-02-12,3
1629,4,12.32,2014-08-31,4
1630,4,11.39,2016-03-11,
1631,4,12.49,2016-12-08,1
1632,4,10.5,2014-05-30,2
1633,4,10.5,2019-02-05,3
1634,4,9.0,2019-07-12,4
1635,4,11.5,2019-04-24,
1636,4,10.99,2014-02-11,1
1637,4,10.99,2020-02-20,2
1638,4,8.99,2015-02-02,3
1639,4,11.0,2017-11-28,4
1640,4,11.5,2015-08-09,
1641,4,11.99,2016-08-28,1
1642,4,10.0,2014-02-22,2
1643,4,10.99,2016-09-08,3
1644,4,9.99,2014-04-05,4
1645,4,10.5,2014-04-05,
1646,4,11.99,2014-04-15,1
1647,4,11.5,2015-04-01,2
1648,4,11.49,2017-06-04,3
1649,4,9.03,2016-11-21,4
1650,4,11.99,2015-08-18,
1651,4,9.0,2020-11-12,1
1652,4,9.5,2017-08-26,2
1653,4,12.0,2017-04-19,3
1654,4,11.0,2014-06-07,4
1655,4,9.99,2017-04-02,
1656,4,11.33,2018-02-18,1
1657,4,11.5,2014-02-21,2
1658,4,12.0,2014-05-27,3
1659,4,12.5,2018-04-29,4
1660,4,10.49,2017-01-13,
1661,4,11.0,2014-09-07,1
1662,4,12.5,2016-08-24,2
1663,4,10.5,2014-12-07,3
1664,4,10.0,2018-12-25,4
1665,4,11.5,2016-03-22,
1666,4,9.49,2015-06-27,1
1667,4,11.0,2018-11-20,2
1668,4,11.04,2019-10-31,3
1669,4,9.49,2020-07-03,4
1670,4,11.14,2020-11-24,
1671,4,12.0,2015-09-12,1
1672,4,8.49,2015-08-21,2
1673,4,10.5,2014-07-01,3
1674,4,10.93,2014-02-19,4
1675,4,10.5,2014-02-14,
1676,4,12.0,2015-08-01,1
1677,4,11.0,2014-11-03,2
1678,4,10.99,2017-08-26,3
1679,4,12.26,2019-08-19,4
1680,4,11.49,2017-12-16,
1681,4,12.0,2014-05-24,1
1682,4,11.5,2015-03-27,2
1683,4,10.82,2016-01-11,3
1684,4,9.42,2014-07-13,4
1685,4,9.99,2016-08-17,
1686,4,11.5,2019-10-07,1
1687,4,11.0,2015-06-26,2
1688,4,11.0,2015-09-13,3
1689,4,11.5,2014-08-10,4
1690,4,9.95,2014-07-07,
1691,4,12.49,2014-02-11,1
1692,4,9.5,2014-03-12,2
1693,4,9.49,2016-05-29,3
1694,4,11.93,2016-01-26,4
1695,4,11.49,2017-08-11,
1696,4,10.49,2014-12-07,1
1697,4,11.0,2017-01-23,2
1698,4,11.0,2017-12-27,3
1699,4,11.49,2018-01-12,4
1700,4,11.18,2015-02-26,
1701,4,12.15,2014-04-18,1
1702,4,11.65,2014-09-23,2
1703,4,13.0,2018-11-25,3
1704,4,11.0,2014-03-26,4
1705,4,11.79,2014-09-21,
1706,4,8.5,2014-07-23,1
1707,4,12.5,2017-02-04,2
1708,4,8.99,2014-06-29,3
1709,4,12.5,2019-08-18,4
1710,4,9.5,2017-08-01,
1711,4,10.5,2015-04-14,1
1712,4,9.99,2018-12-09,2
1713,4,9.49,2017-01-10,3
1714,4,10.5,2019-07-19,4
1715,4,9.99,2015-12-27,
1716,4,12.35,2018-05-05,1
1717,4,12.49,2018-08-05,2
1718,4,14.0,2017-05-27,3
1719,4,10.99,2015-07-17,4
1720,4,11.5,2019-09-01,
1721,4,11.5,2015-06-23,1
1722,4,9.99,2018-11-29,2
1723,4,11.49,2014-04-18,3
1724,4,11.99,2020-07-07,4
1725,4,11.34,2020-02-14,
1726,4,10.49,2015-03-16,1
1727,4,9.49,2019-01-24,2
1728,4,11.0,2017-05-05,3
1729,4,10.0,2016-06-25,4
1730,4,9.5,2016-09-25,
1731,4,10.49,2019-04-28,1
1732,4,11.49,2015-11-02,2
1733,4,11.14,2014-07-23,3
1734,4,10.0,2018-06-25,4
1735,4,10.49,2020-04-14,
1736,4,9.87,2014-06-02,1
1737,4,12.0,2019-08-06,2
1738,4,11.49,2014-03-13,3
1739,4,10.0,2014-06-29,4
1740,4,10.0,2019-10-02,
1741,4,10.5,2017-07-09,1
1742,4,10.72,2016-12-11,2
1743,4,11.0,2015-12-31,3
1744,4,11.49,2020-12-05,4
1745,4,8.99,2015-04-20,
1746,4,11.21,2017-02-22,1
1747,4,9.49,2015-08-05,2
1748,4,10.5,2014-02-11,3
1749,4,12.5,2016-06-08,4
1750,4,10.76,2014-09-09,
1751,4,12.0,2018-03-15,1
1752,4,13.0,2018-10-31,2
1753,4,9.49,2019-03-15,3
1754,4,11.49,2019-07-12,4
1755,4,10.84,2020-10-25,
1756,4,11.49,2019-03-07,1
1757,4,10.99,2016-12-14,2
1758,4,10.5,2020-06-09,3
1759,4,10.99,2014-05-20,4
1760,4,11.0,2014-08-04,
1761,4,9.79,2020-10-24,1
1762,4,11.0,2014-04-13,2
1763,4,9.99,2017-09-18,3
1764,4,12.0,2014-02-15,4
1765,4,10.99,2014-07-02,
1766,4,10.49,2017-09-24,1
1767,4,12.64,2014-03-23,2
1768,4,10.0,2014-05-24,3
1769,4,8.5,2019-07-03,4
1770,4,12.0,2017-06-21,
1771,4,10.0,2015-05-02,1
1772,4,11.0,2017-10-15,2
1773,4,8.8,2017-10-03,3
1774,4,12.12,2019-02-17,4
1775,4,9.51,2014-04-07,
1776,4,10.5,2017-09-05,1
1777,4,10.5,2016-12-17,2
1778,4,10.5,2014-07-17,3
1779,4,10.49,2014-02-14,4
1780,4,11.99,2019-01-10,
1781,4,10.99,2015-07-26,1
1782,4,11.49,2016-11-14,2
1783,4,12.0,2014-07-20,3
1784,4,11.84,2019-12-10,4
1785,4,11.4,2015-11-26,
1786,4,11.0,2018-10-10,1
1787,6,10.55,2020-03-28,4
1788,6,9.5,2020-01-01,2
1789,6,11.82,2019-07-24,3
1790,6,13.71,2020-04-18,4
1791,6,13.5,2020-12-08,2
1792,6,11.49,2019-12-22,3
1793,6,10.99,2019-08-20,4
1794,6,12.5,2020-11-10,2
1795,6,11.49,2019-12-13,3
1796,6,9.49,2019-07-21,4
1797,6,10.5,2020-03-21,2
1798,6,11.49,2020-02-18,3
1799,6,11.49,2019-12-17,4
1800,6,11.67,2019-10-20,2
1801,6,12.49,2019-07-25,3
1802,6,11.0,2019-12-28,4
1803,6,10.5,2020-02-03,2
1804,6,10.99,2020-01-02,3
1805,6,12.16,2020-03-18,4
1806,6,11.5,2020-10-15,2
1807,6,10.5,2020-07-12,3
1808,6,11.5,2019-11-06,4
1809,6,12.49,2020-11-24,2
1810,6,11.5,2019-12-18,3
1811,6,11.99,2019-07-16,4
1812,6,11.49,2020-04-25,2
1813,6,10.5,2020-05-21,3
1814,6,11.5,2020-12-26,4
1815,6,12.09,2020-12-13,2
1816,6,11.49,2019-09-19,3
1817,6,10.99,2020-02-01,4
1818,6,12.22,2020-11-08,2
1819,6,13.0,2020-02-10,3
1820,6,11.49,2019-08-06,4
1821,6,10.49,2019-12-15,2
1822,6,10.0,2019-10-08,3
1823,6,8.99,2020-04-06,4
1824,6,10.9,2019-12-26,2
1825,6,12.0,2019-10-05,3
1826,6,9.49,2020-10-01,4
1827,6,11.49,2020-01-17,2
1828,6,11.5,2019-09-01,3
1829,6,11.85,2020-05-20,4
1830,6,10.5,2019-11-02,2
1831,6,10.5,2019-11-17,3
1832,6,12.17,2019-10-17,4
1833,6,11.99,2019-09-25,2
1834,6,11.0,2019-08-15,3
1835,6,11.0,2020-01-09,4
1836,6,12.0,2019-08-01,2
1837,6,10.5,2019-08-16,3
1838,6,11.5,2019-08-25,4
1839,6,11.22,2020-11-21,2
1840,6,9.97,2020-08-03,3
1841,6,10.0,2019-09-24,4
1842,6,11.5,2020-07-14,2
1843,6,10.99,2019-08-08,3
1844,6,9.87,2020-04-29,4
1845,6,10.5,2020-07-20,2
1846,6,12.32,2019-08-29,3
1847,6,11.49,2019-08-10,4
1848,6,12.37,2020-05-06,2
1849,6,11.0,2020-11-18,3
1850,6,11.49,2020-08-16,4
1851,6,12.2,2019-11-27,2
1852,6,11.5,2019-10-11,3
1853,6,10.5,2020-09-07,4
1854,6,10.62,2019-08-29,2
1855,6,11.9,2019-09-05,3
1856,6,10.5,2019-08-27,4
1857,6,12.01,2020-05-24,2
1858,6,12.5,2019-11-16,3
1859,6,11.99,2019-08-11,4
1860,6,13.0,2020-01-08,2
1861,6,11.0,2019-11-12,3
1862,6,12.49,2020-11-04,4
1863,6,10.5,2020-10-30,2
1864,6,12.1,2020-04-17,3
1865,6,11.0,2020-12-18,4
1866,6,10.5,2019-07-16,2
1867,6,10.99,2020-12-21,3
1868,6,10.49,2019-08-10,4
1869,6,11.5,2019-09-30,2
1870,6,14.0,2019-12-10,3
1871,6,10.5,2019-11-10,4
1872,6,10.5,2020-03-19,2
1873,6,12.0,2019-09-18,3
1874,6,12.5,2020-12-17,4
1875,6,11.49,2020-04-04,2
1876,6,10.99,2019-08-30,3
1877,6,12.64,2019-08-21,4
1878,6,10.9,2019-07-18,2
1879,6,10.5,2019-07-18,3
1880,6,11.99,2019-10-03,4
1881,6,11.5,2019-11-18,2
1882,6,8.99,2020-10-08,3
1883,6,10.99,2019-08-01,4
1884,6,11.5,2020-11-14,2
1885,6,11.99,2019-07-16,3
1886,6,10.5,2020-07-09,4
1887,6,10.49,2020-02-11,2
1888,6,12.0,2020-09-25,3
1889,6,9.88,2019-10-01,4
1890,6,11.94,2019-10-13,2
1891,6,11.5,2020-08-11,3
1892,6,10.99,2019-12-29,4
1893,6,10.5,2019-10-01,2
1894,6,11.5,2019-11-08,3
1895,6,12.0,2020-02-04,4
1896,6,9.5,2019-10-27,2
1897,6,12.5,2019-12-26,3
1898,6,12.99,2020-03-22,4
1899,6,12.5,2019-08-06,2
1900,6,11.49,2020-12-13,3
1901,6,10.5,2019-08-08,4
1902,6,10.5,2020-04-07,2
1903,6,11.49,2020-08-06,3
1904,6,10.99,2019-07-16,4
1905,6,11.5,2019-10-15,2
1906,6,10.0,2019-12-02,3
1907,6,10.5,2020-06-07,4
1908,6,11.0,2019-10-02,2
1909,6,11.35,2020-03-19,3
1910,6,13.0,2020-01-06,4
1911,6,10.53,2020-02-26,2
1912,6,11.5,2020-01-27,3
1913,6,9.99,2019-11-24,4
1914,6,10.49,2020-08-04,2
1915,6,11.99,2020-02-09,3
1916,6,10.5,2019-12-19,4
1917,6,11.49,2019-07-24,2
1918,6,12.5,2020-11-04,3
1919,6,10.0,2019-09-17,4
1920,6,10.99,2020-12-17,2
1921,6,12.0,2020-10-05,3
1922,6,9.5,2019-09-22,4
1923,6,12.5,2020-01-20,2
1924,6,12.5,2019-08-07,3
1925,6,11.58,2020-05-11,4
1926,6,11.0,2019-11-21,2
1927,6,11.0,2020-10-29,3
1928,6,12.0,2019-11-11,4
1929,6,10.97,2020-10-24,2
1930,6,11.05,2019-12-16,3
1931,6,10.49,2019-12-14,4
1932,6,12.0,2020-12-20,2
1933,6,11.5,2020-07-09,3
1934,6,12.34,2020-05-27,4
1935,6,12.0,2020-02-18,2
1936,6,11.49,2020-03-05,3
1937,6,12.0,2020-01-15,4
1938,6,11.5,2020-03-08,2
1939,6,11.92,2020-11-09,3
1940,6,10.49,2020-08-31,4
1941,6,12.5,2019-09-15,2
1942,6,12.5,2020-09-29,3
1943,6,10.99,2020-01-12,4
1944,6,10.99,2019-12-24,2
1945,6,11.43,2019-08-02,3
1946,6,11.99,2019-12-23,4
1947,6,11.23,2020-03-15,2
1948,6,12.99,2020-01-13,3
1949,6,10.5,2019-07-27,4
1950,6,10.89,2019-09-02,2
1951,6,11.5,2019-09-09,3
1952,6,10.5,2020-10-21,4
1953,6,11.0,2019-08-28,2
1954,6,11.0,2019-09-13,3
1955,6,11.0,2019-10-27,4
1956,6,11.5,2020-03-23,2
1957,6,10.51,2020-12-22,3
1958,6,11.5,2019-12-15,4
1959,6,11.49,2019-12-12,2
1960,6,10.99,2019-08-31,3
1961,6,12.26,2019-10-08,4
1962,6,9.5,2020-01-21,2
1963,6,9.96,2019-10-29,3
1964,6,11.08,2020-09-14,4
1965,6,12.49,2020-08-02,2
1966,6,11.49,2020-05-10,3
1967,6,9.5,2020-01-28,4
1968,6,9.0,2019-09-21,2
1969,6,11.49,2019-12-14,3
1970,6,10.5,2020-12-02,4
1971,6,11.5,2019-07-27,2
1972,6,11.0,2020-03-26,3
1973,6,9.49,2020-07-17,4
1974,6,12.0,2020-05-04,2
1975,6,11.49,2019-08-07,3
1976,6,13.0,2020-08-25,4
1977,6,11.0,2020-02-18,2
1978,6,12.0,2019-07-20,3
1979,6,11.0,2020-02-27,4
1980,6,11.5,2020-06-12,2
1981,6,11.5,2020-03-04,3
1982,6,10.5,2019-10-28,4
1983,6,12.99,2020-03-30,2
1984,6,10.5,2020-05-22,3
1985,6,11.58,2019-07-24,4
1986,6,11.99,2019-07-22,2
1987,6,11.99,2020-03-20,3
1988,6,9.99,2019-11-13,4
1989,6,10.49,2020-11-07,2
1990,6,10.0,2019-12-10,3
1991,6,10.99,2019-08-25,4
1992,6,10.0,2019-10-22,2
1993,6,12.99,2019-07-30,3
1994,6,11.99,2019-11-24,4
1995,6,11.49,2020-08-25,2
1996,6,11.86,2020-02-14,3
1997,6,11.0,2019-12-16,4
1998,6,10.5,2019-10-06,2
1999,6,11.49,2020-09-05,3
2000,6,11.35,2020-02-09,4
2001,6,10.5,2020-06-02,2
2002,6,12.0,2020-07-29,3
2003,6,11.49,2020-06-06,4
2004,6,11.49,2020-01-31,2
2005,6,10.12,2020-10-19,3
2006,6,12.0,2020-03-06,4
2007,6,10.99,2020-06-16,2
2008,6,10.99,2020-08-04,3
2009,6,10.99,2019-08-19,4
2010,6,12.99,2020-03-05,2
2011,6,12.43,2020-12-17,3
2012,6,11.0,2019-11-03,4
2013,6,11.0,2020-01-08,2
2014,6,11.99,2019-12-28,3
2015,6,8.99,2019-09-04,4
2016,6,10.5,2019-12-25,2
2017,6,12.5,2019-12-29,3
2018,6,13.5,2020-10-01,4
2019,6,11.5,2020-12-05,2
2020,6,11.0,2019-08-21,3
2021,6,11.23,2019-07-20,4
2022,6,11.99,2020-12-19,2
2023,6,12.99,2020-07-19,3
2024,6,13.0,2020-05-22,4
2025,6,10.99,2020-05-25,2
2026,6,13.56,2019-10-28,3
2027,6,10.49,2020-12-24,4
2028,6,12.5,2019-10-27,2
2029,6,11.0,2019-07-26,3
2030,6,11.49,2020-05-05,4
2031,6,13.0,2020-03-10,2
2032,6,11.0,2019-07-30,3
2033,6,12.99,2019-12-28,4
2034,6,11.0,2019-07-23,2
2035,6,10.34,2019-11-23,3
2036,6,11.99,2020-05-26,4
2037,6,10.49,2019-12-29,2
2038,6,9.99,2020-01-18,3
2039,6,11.49,2019-08-05,4
2040,6,11.29,2020-09-27,2
2041,6,13.0,2020-10-06,3
2042,6,9.85,2019-09-10,4
2043,6,9.49,2020-04-02,2
2044,6,13.0,2020-09-03,3
2045,6,13.5,2019-09-29,4
2046,6,11.0,2019-12-26,2
2047,6,12.84,2019-08-23,3
2048,6,12.5,2020-10-29,4
2049,6,11.0,2019-09-01,2
2050,6,11.58,2020-02-15,3
2051,6,11.0,2019-07-22,4
2052,6,10.99,2020-08-17,2
2053,6,9.5,2020-12-08,3
2054,6,9.99,2019-07-21,4
2055,6,11.5,2019-11-28,2
2056,6,11.99,2020-01-25,3
2057,6,11.5,2019-08-08,4
2058,6,11.0,2020-06-28,2
2059,6,12.99,2019-12-02,3
2060,6,9.0,2020-04-05,4
2061,6,9.32,2020-09-29,2
2062,6,12.5,2020-11-04,3
2063,6,12.65,2019-10-08,4
2064,6,10.99,2019-09-21,2
2065,6,10.99,2019-09-24,3
2066,6,11.5,2020-05-03,4
2067,6,10.92,2020-03-06,2
2068,6,11.0,2019-12-19,3
2069,6,13.0,2020-12-13,4
2070,6,9.99,2020-01-26,2
2071,6,11.0,2020-05-07,3
2072,6,9.5,2020-08-18,4
2073,6,13.07,2020-02-23,2
2074,6,12.5,2020-11-04,3
2075,6,11.0,2019-11-24,4
2076,6,12.5,2019-07-20,2
2077,6,11.99,2019-12-15,3
2078,6,11.5,2019-07-26,4
2079,6,12.0,2020-01-16,2
2080,6,11.5,2019-11-09,3
2081,6,10.99,2019-12-01,4
2082,6,9.99,2019-08-31,2
2083,6,12.0,2020-12-05,3
2084,6,13.0,2019-08-08,4
2085,6,10.99,2019-11-12,2
2086,6,10.41,2020-04-05,3
2087,6,10.99,2019-07-22,4
2088,6,11.23,2020-11-15,2
2089,6,13.0,2020-05-19,3
2090,6,11.5,2020-02-11,4
2091,6,13.43,2019-07-22,2
2092,6,11.0,2020-09-20,3
2093,6,10.0,2020-01-21,4
2094,6,11.0,2020-10-21,2
2095,6,13.49,2019-07-25,3
2096,6,9.5,2020-08-24,4
2097,6,11.96,2019-11-24,2
2098,6,14.99,2020-11-12,3
2099,7,19.49,2020-12-13,4
2100,7,18.0,2020-11-09,
2101,7,19.42,2020-12-13,1
2102,7,18.21,2020-08-26,2
2103,7,17.5,2020-10-11,3
2104,7,18.4,2020-11-29,4
2105,7,19.0,2020-10-28,
2106,7,19.0,2020-10-19,1
2107,7,18.29,2020-09-28,2
2108,7,19.0,2020-08-29,3
2109,7,17.89,2020-08-27,4
2110,7,18.99,2020-08-24,
2111,7,18.58,2020-11-03,1
2112,7,18.49,2020-10-14,2
2113,7,19.5,2020-12-07,3
2114,7,16.99,2020-12-15,4
2115,7,18.57,2020-12-17,
2116,7,18.78,2020-11-21,1
2117,7,18.0,2020-09-17,2
2118,7,19.0,2020-09-09,3
2119,7,18.0,2020-12-24,4
2120,7,18.8,2020-12-27,
2121,7,18.49,2020-09-01,1
2122,7,18.85,2020-11-12,2
2123,7,19.0,2020-12-28,3
2124,7,18.5,2020-11-14,4
2125,7,18.49,2020-11-16,
2126,7,20.24,2020-11-13,1
2127,7,18.49,2020-09-15,2
2128,7,17.33,2020-08-25,3
2129,7,17.5,2020-11-28,4
2130,7,19.0,2020-12-01,
2131,7,18.0,2020-10-08,1
2132,7,18.5,2020-09-27,2
2133,7,17.99,2020-10-05,3
2134,7,17.5,2020-09-07,4
2135,7,18.76,2020-12-05,
2136,7,19.0,2020-10-12,1
2137,7,17.99,2020-09-01,2
2138,7,18.0,2020-11-03,3
2139,7,16.5,2020-12-03,4
2140,7,18.9,2020-11-11,
2141,7,18.19,2020-12-28,1
2142,7,18.0,2020-11-27,2
2143,7,18.5,2020-12-14,3
2144,7,19.22,2020-12-07,4
2145,7,19.53,2020-08-16,
2146,7,18.88,2020-11-29,1
2147,7,19.49,2020-08-17,2
2148,7,18.74,2020-09-19,3
2149,7,18.5,2020-09-07,4
2150,7,18.34,2020-09-09,
2151,7,17.5,2020-10-02,1
2152,7,19.49,2020-09-19,2
2153,7,17.49,2020-11-17,3
2154,7,19.5,2020-11-02,4
2155,7,17.49,2020-11-19,
2156,7,16.99,2020-12-09,1
2157,7,16.0,2020-08-22,2
2158,7,18.99,2020-08-31,3
2159,7,17.0,2020-10-25,4
2160,7,18.0,2020-12-17,
2161,7,18.77,2020-09-08,1
2162,7,17.4,2020-12-23,2
2163,7,18.99,2020-11-17,3
2164,7,17.99,2020-10-14,4
2165,7,18.0,2020-11-08,
2166,7,17.99,2020-11-04,1
2167,7,19.14,2020-08-30,2
2168,7,18.5,2020-10-19,3
2169,7,19.74,2020-09-19,4
2170,7,17.15,2020-09-05,
2171,7,17.5,2020-09-06,1
2172,7,17.18,2020-11-28,2
2173,7,19.2,2020-11-30,3
2174,7,17.99,2020-11-08,4
2175,7,17.49,2020-12-11,
2176,7,17.99,2020-12-15,1
2177,7,18.5,2020-09-15,2
2178,7,18.5,2020-11-18,3
2179,7,18.99,2020-09-04,4
2180,7,17.5,2020-09-09,
2181,7,19.46,2020-11-29,1
2182,7,17.33,2020-08-23,2
2183,7,18.0,2020-10-27,3
2184,7,19.5,2020-08-16,4
2185,7,17.74,2020-08-22,
2186,7,18.49,2020-08-17,1
2187,7,16.59,2020-12-02,2
2188,7,18.99,2020-12-22,3
2189,7,18.31,2020-12-01,4
2190,7,18.09,2020-12-05,
2191,7,18.51,2020-08-29,1
2192,7,18.5,2020-08-18,2
2193,7,19.0,2020-12-06,3
2194,7,20.0,2020-10-09,4
2195,7,17.49,2020-12-22,
2196,7,17.99,2020-09-29,1
2197,7,18.0,2020-09-15,2
2198,7,17.5,2020-12-18,3
2199,7,19.0,2020-10-24,4
2200,7,17.5,2020-09-12,
2201,7,19.0,2020-10-13,1
2202,7,19.5,2020-11-16,2
2203,7,18.58,2020-09-05,3
2204,7,19.99,2020-12-18,4
2205,7,19.5,2020-09-12,
2206,7,18.0,2020-08-20,1
2207,7,17.5,2020-10-24,2
2208,7,16.99,2020-11-24,3
2209,7,17.99,2020-09-13,4
2210,7,20.0,2020-12-06,
2211,7,17.99,2020-09-17,1
2212,7,17.0,2020-09-01,2
2213,7,18.99,2020-08-19,3
2214,7,17.99,2020-08-23,4
2215,7,19.58,2020-09-22,
2216,7,17.14,2020-10-07,1
2217,7,15.99,2020-08-25,2
2218,7,18.0,2020-08-23,3
2219,7,20.5,2020-12-27,4
2220,7,17.99,2020-09-04,
2221,7,17.99,2020-09-12,1
2222,7,19.0,2020-10-10,2
2223,7,18.5,2020-11-20,3
2224,7,18.14,2020-11-17,4
2225,7,17.5,2020-12-24,
2226,7,19.0,2020-09-01,1
2227,7,17.49,2020-10-26,2
2228,7,19.37,2020-12-13,3
2229,7,20.99,2020-08-27,4
2230,7,18.5,2020-09-12,
2231,8,15.49,2018-12-10,1
2232,8,14.25,2018-12-31,2
2233,8,12.72,2020-06-22,3
2234,8,15.0,2019-05-02,4
2235,9,11.49,2018-12-27,
2236,9,12.5,2018-11-24,1
2237,9,11.99,2020-04-24,2
2238,9,13.49,2019-08-31,3
2239,9,11.99,2019-04-02,4
2240,9,12.4,2019-01-19,
2241,9,13.49,2020-04-28,1
2242,9,11.08,2018-12-25,2
2243,9,11.99,2020-07-04,3
2244,9,12.5,2020-03-21,4
2245,9,11.49,2020-07-05,
2246,9,9.99,2020-01-08,1
2247,9,13.49,2019-08-21,2
2248,9,11.5,2020-06-07,3
2249,9,11.2,2018-12-17,4
2250,9,11.49,2020-08-09,
2251,9,11.06,2019-12-28,1
2252,9,11.49,2019-12-07,2
2253,9,11.99,2019-05-05,3
2254,9,11.5,2019-08-27,4
2255,9,12.5,2020-12-03,
2256,9,12.5,2019-06-01,1
2257,9,13.5,2018-11-22,2
2258,9,11.99,2019-01-21,3
2259,9,10.99,2020-10-13,4
2260,9,10.99,2020-12-02,
2261,9,11.91,2019-11-21,1
2262,9,12.18,2018-12-22,2
2263,9,11.99,2019-04-14,3
2264,9,12.54,2019-08-07,4
2265,9,12.99,2020-11-23,
2266,9,14.0,2020-09-27,1
2267,9,12.49,2019-01-31,2
2268,9,11.49,2020-09-16,3
2269,9,14.0,2020-12-19,4
2270,9,11.49,2019-11-22,
2271,9,13.99,2019-03-20,1
2272,9,11.54,2019-09-02,2
2273,9,12.5,2020-12-13,3
2274,9,10.99,2018-11-11,4
2275,9,11.0,2020-06-28,
2276,9,12.23,2020-12-20,1
2277,9,11.99,2018-12-02,2
2278,9,13.49,2020-05-03,3
2279,9,12.5,2019-05-09,4
2280,9,14.0,2018-12-02,
2281,9,13.45,2019-02-24,1
2282,9,12.0,2020-07-10,2
2283,9,12.36,2020-07-11,3
2284,9,10.99,2019-09-13,4
2285,9,11.99,2019-09-24,
2286,9,12.99,2019-04-03,1
2287,9,13.0,2020-12-03,2
2288,9,12.0,2019-11-21,3
2289,9,13.49,2019-07-13,4
2290,9,12.99,2020-05-03,
2291,9,12.5,2019-05-13,1
2292,9,10.0,2020-03-04,2
2293,9,14.0,2018-12-08,3
2294,9,11.49,2018-12-19,4
2295,9,10.49,2020-11-16,
2296,9,12.5,2020-08-20,1
2297,9,11.99,2020-03-15,2
2298,9,12.0,2019-05-04,3
2299,9,12.99,2019-12-08,4
2300,9,12.5,2020-09-26,
2301,9,12.57,2019-03-11,1
2302,9,13.0,2019-01-27,2
2303,9,11.48,2018-11-17,3
2304,9,12.5,2019-04-17,4
2305,9,11.49,2019-08-05,
2306,9,12.99,2019-08-24,1
2307,9,12.5,2020-03-04,2
2308,9,11.5,2018-12-04,3
2309,9,13.5,2019-12-24,4
2310,9,12.49,2019-10-14,
2311,9,12.0,2019-12-09,1
2312,9,12.99,2020-10-16,2
2313,9,14.5,2018-11-13,3
2314,9,12.0,2019-04-04,4
2315,9,12.5,2020-04-25,
2316,9,12.99,2019-01-17,1
2317,9,11.99,2019-08-15,2
2318,9,13.99,2018-11-20,3
2319,9,11.49,2019-06-08,4
2320,9,11.19,2018-11-26,
2321,9,11.49,2019-12-08,1
2322,9,11.5,2020-12-01,2
2323,9,10.99,2018-12-03,3
2324,9,12.5,2019-06-01,4
2325,9,13.49,2020-11-21,
2326,9,12.5,2019-08-11,1
2327,9,12.2,2019-03-03,2
2328,9,12.0,2019-05-27,3
2329,9,12.02,2019-02-05,4
2330,9,11.99,2018-12-29,
2331,9,11.99,2018-12-17,1
2332,9,13.0,2019-04-13,2
2333,9,13.99,2019-05-25,3
2334,9,12.49,2020-03-10,4
2335,9,11.5,2018-12-12,
2336,9,12.0,2018-11-30,1
2337,9,11.35,2018-12-18,2
2338,9,12.5,2019-10-23,3
2339,9,13.5,2020-04-13,4
2340,9,12.0,2019-01-23,
2341,9,12.49,2019-12-08,1
2342,9,11.99,2020-06-14,2
2343,9,12.99,2020-02-01,3
2344,9,12.0,2019-07-07,4
2345,9,12.1,2020-07-19,
2346,9,12.5,2019-09-08,1
2347,9,10.99,2018-11-18,2
2348,9,11.3,2018-11-16,3
2349,9,12.5,2020-03-24,4
2350,9,13.49,2020-01-16,
2351,9,12.49,2018-11-16,1
2352,9,11.99,2019-09-01,2
2353,9,11.5,2019-04-23,3
2354,9,10.49,2018-12-28,4
2355,9,12.0,2020-03-31,
2356,9,12.93,2020-08-06,1
2357,9,11.49,2019-10-26,2
2358,9,11.5,2020-06-20,3
2359,9,13.5,2019-01-12,4
2360,9,12.0,2019-11-13,
2361,9,12.0,2020-10-21,1
2362,9,12.99,2019-12-29,2
2363,9,13.5,2020-12-11,3
2364,9,12.49,2019-07-19,4
2365,9,11.5,2019-02-21,
2366,9,12.0,2020-12-23,1
2367,9,13.49,2020-03-14,2
2368,9,12.23,2019-11-30,3
2369,9,14.29,2020-08-14,4
2370,9,9.79,2020-09-19,
2371,9,13.49,2019-08-26,1
2372,9,11.49,2020-04-04,2
2373,9,11.5,2018-11-11,3
2374,9,9.5,2019-04-29,4
2375,9,11.5,2019-02-26,
2376,9,13.5,2019-02-05,1
2377,9,13.0,2019-02-10,2
2378,9,12.5,2020-06-22,3
2379,9,12.5,2019-10-15,4
2380,9,11.75,2018-12-29,
2381,9,11.49,2019-02-16,1
2382,9,13.0,2020-08-29,2
2383,9,14.0,2020-03-10,3
2384,9,11.5,2019-10-28,4
2385,9,12.0,2018-11-17,
2386,9,13.01,2018-12-24,1
2387,9,11.5,2019-03-12,2
2388,9,10.35,2019-03-10,3
2389,9,11.5,2020-01-13,4
2390,9,10.49,2019-06-15,
2391,9,11.5,2020-01-09,1
2392,9,11.0,2019-06-06,2
2393,9,11.99,2019-04-05,3
2394,9,11.5,2019-02-18,4
2395,9,13.0,2018-12-03,
2396,9,12.5,2018-12-27,1
2397,9,10.49,2019-11-13,2
2398,9,12.0,2018-12-18,3
2399,9,12.5,2020-02-07,4
2400,9,13.49,2019-05-04,
2401,9,11.99,2020-03-25,1
2402,9,11.0,2019-02-16,2
2403,9,14.0,2019-08-26,3
2404,9,14.0,2019-09-22,4
2405,9,14.0,2018-11-12,
2406,9,10.5,2018-12-04,1
2407,9,11.49,2020-05-19,2
